637050	ENTEBBE				
5					
ENTEBBE	BEA	0.05	32.45	3761F	
ENTEBBE	GHCNv3G	0.05	32.45	1155M	
ENTEBBE	ColArchive	0.05	32.45	1155M	
ENTEBBE	GSOD	0.05	32.45	1155M	
ENTEBBE	NCARds512	0.05	32.755	1155M	
					
Tmax					
1928.96	26.33	26.30	26.30	-999.00	-999.00
1929.04	27.50	27.50	27.50	-999.00	-999.00
1929.12	28.61	28.60	28.60	-999.00	-999.00
1929.21	26.61	26.60	26.60	-999.00	-999.00
1929.29	25.39	25.40	25.40	-999.00	-999.00
1929.37	26.00	26.00	26.00	-999.00	-999.00
1929.46	25.67	25.70	25.70	-999.00	-999.00
1929.54	24.89	24.90	24.90	-999.00	-999.00
1929.62	25.83	25.80	25.80	-999.00	-999.00
1929.71	26.72	26.70	26.70	-999.00	-999.00
1929.79	26.94	26.90	26.90	-999.00	-999.00
1929.87	26.78	26.80	26.80	-999.00	-999.00
1929.96	25.94	25.90	25.90	-999.00	-999.00
1930.04	26.06	26.10	26.10	-999.00	-999.00
1930.12	26.11	26.10	26.10	-999.00	-999.00
1930.21	25.83	25.80	25.80	-999.00	-999.00
1930.29	25.11	25.10	25.10	-999.00	-999.00
1930.37	24.94	24.90	24.90	-999.00	-999.00
1930.46	24.94	24.90	24.90	-999.00	-999.00
1930.54	25.11	25.10	25.10	-999.00	-999.00
1930.62	25.28	25.30	25.30	-999.00	-999.00
1930.71	26.33	26.30	26.30	-999.00	-999.00
1930.79	26.28	26.30	26.30	-999.00	-999.00
1930.87	26.78	26.80	26.80	-999.00	-999.00
1930.96	26.28	26.30	26.30	-999.00	-999.00
1931.04	27.28	27.30	27.30	-999.00	-999.00
1931.12	28.06	28.10	28.10	-999.00	-999.00
1931.21	26.78	26.80	26.80	-999.00	-999.00
1931.29	26.17	26.20	26.20	-999.00	-999.00
1931.37	25.61	25.60	25.60	-999.00	-999.00
1931.46	25.61	25.60	25.60	-999.00	-999.00
1931.54	24.61	24.60	24.60	-999.00	-999.00
1931.62	25.33	25.30	25.30	-999.00	-999.00
1931.71	25.94	25.90	25.90	-999.00	-999.00
1931.79	26.61	26.60	26.60	-999.00	-999.00
1931.87	27.56	27.60	27.60	-999.00	-999.00
1931.96	26.17	26.20	26.20	-999.00	-999.00
1932.04	27.67	27.70	27.70	-999.00	-999.00
1932.12	26.83	26.80	26.80	-999.00	-999.00
1932.21	25.28	25.30	25.30	-999.00	-999.00
1932.29	26.17	26.20	26.20	-999.00	-999.00
1932.37	24.78	24.80	24.80	-999.00	-999.00
1932.46	24.94	24.90	24.90	-999.00	-999.00
1932.54	24.28	24.30	24.30	-999.00	-999.00
1932.62	24.89	24.90	24.90	-999.00	-999.00
1932.71	25.56	25.60	25.60	-999.00	-999.00
1932.79	27.00	27.00	27.00	-999.00	-999.00
1932.87	26.83	26.80	26.80	-999.00	-999.00
1932.96	26.50	26.50	26.50	-999.00	-999.00
1933.04	26.72	26.70	26.70	-999.00	-999.00
1933.12	26.11	26.10	26.10	-999.00	-999.00
1933.21	26.39	26.40	26.40	-999.00	-999.00
1933.29	26.17	26.20	26.20	-999.00	-999.00
1933.37	25.39	25.40	25.40	-999.00	-999.00
1933.46	25.56	25.60	25.60	-999.00	-999.00
1933.54	24.78	24.80	24.80	-999.00	-999.00
1933.62	25.22	25.20	25.20	-999.00	-999.00
1933.71	25.33	25.30	25.30	-999.00	-999.00
1933.79	25.72	25.70	25.70	-999.00	-999.00
1933.87	26.56	26.60	26.60	-999.00	-999.00
1933.96	25.61	25.60	25.60	-999.00	-999.00
1934.04	27.17	27.20	27.20	-999.00	-999.00
1934.12	27.56	27.60	27.60	-999.00	-999.00
1934.21	26.17	26.20	26.20	-999.00	-999.00
1934.29	25.17	25.20	25.20	-999.00	-999.00
1934.37	25.11	25.10	25.10	-999.00	-999.00
1934.46	24.67	24.70	24.70	-999.00	-999.00
1934.54	24.72	24.70	24.70	-999.00	-999.00
1934.62	25.06	25.10	25.10	-999.00	-999.00
1934.71	26.39	26.40	26.40	-999.00	-999.00
1934.79	26.11	26.10	26.10	-999.00	-999.00
1934.87	26.06	26.10	26.10	-999.00	-999.00
1934.96	26.00	26.00	26.00	-999.00	-999.00
1935.04	27.83	27.80	27.80	-999.00	-999.00
1935.12	25.72	25.70	25.70	-999.00	-999.00
1935.21	26.44	26.40	26.40	-999.00	-999.00
1935.29	25.72	25.70	25.70	-999.00	-999.00
1935.37	24.61	24.60	24.60	-999.00	-999.00
1935.46	24.33	24.30	24.30	-999.00	-999.00
1935.54	24.89	24.90	24.90	-999.00	-999.00
1935.62	25.17	25.20	25.20	-999.00	-999.00
1935.71	26.17	26.20	26.20	-999.00	-999.00
1935.79	26.28	26.30	26.30	-999.00	-999.00
1935.87	26.61	26.60	26.60	-999.00	-999.00
1935.96	25.94	25.90	25.90	-999.00	-999.00
1936.04	25.44	25.40	25.40	-999.00	-999.00
1936.12	25.00	25.00	25.00	-999.00	-999.00
1936.21	26.22	26.20	26.20	-999.00	-999.00
1936.29	25.00	25.00	25.00	-999.00	-999.00
1936.37	25.61	25.60	25.60	-999.00	-999.00
1936.46	24.39	24.40	24.40	-999.00	-999.00
1936.54	24.33	24.30	24.30	-999.00	-999.00
1936.62	25.33	25.30	25.30	-999.00	-999.00
1936.71	25.33	25.30	25.30	-999.00	-999.00
1936.79	26.72	26.70	26.70	-999.00	-999.00
1936.87	26.61	26.60	26.60	-999.00	-999.00
1936.96	25.44	25.40	25.40	-999.00	-999.00
1937.04	26.89	26.90	26.90	-999.00	-999.00
1937.12	26.33	26.20	26.20	-999.00	-999.00
1937.21	25.83	25.80	25.80	-999.00	-999.00
1937.29	25.33	25.30	25.30	-999.00	-999.00
1937.37	24.56	24.60	24.60	-999.00	-999.00
1937.46	24.44	24.40	24.40	-999.00	-999.00
1937.54	24.44	24.40	24.40	-999.00	-999.00
1937.62	24.94	24.90	24.90	-999.00	-999.00
1937.71	26.50	26.50	26.50	-999.00	-999.00
1937.79	26.00	26.00	26.00	-999.00	-999.00
1937.87	25.50	25.50	25.50	-999.00	-999.00
1937.96	25.72	-999.00	25.70	-999.00	-999.00
1938.04	27.33	27.30	27.30	-999.00	-999.00
1938.12	27.28	27.30	27.30	-999.00	-999.00
1938.21	25.67	25.70	25.70	-999.00	-999.00
1938.29	25.56	25.60	25.60	-999.00	-999.00
1938.37	25.00	25.00	25.00	-999.00	-999.00
1938.46	24.22	24.20	24.20	-999.00	-999.00
1938.54	24.33	24.30	24.30	-999.00	-999.00
1938.62	25.06	25.10	25.10	-999.00	-999.00
1938.71	25.67	25.70	25.70	-999.00	-999.00
1938.79	25.78	25.80	25.80	-999.00	-999.00
1938.87	25.89	-999.00	-999.00	-999.00	-999.00
1938.96	26.39	-999.00	-999.00	-999.00	-999.00
1939.04	-999.00	26.80	26.80	-999.00	-999.00
1939.12	-999.00	26.70	26.70	-999.00	-999.00
1939.21	-999.00	26.60	26.60	-999.00	-999.00
1939.29	-999.00	25.30	25.30	-999.00	-999.00
1939.37	-999.00	25.10	25.10	-999.00	-999.00
1939.46	-999.00	24.90	24.90	-999.00	-999.00
1939.54	-999.00	25.40	25.40	-999.00	-999.00
